Year,State,Top10_adj,Top5_adj,Top1_adj,Top05_adj,Top01_adj,Top001_adj
1950,Utah,30.98127937,20.11026573,9.3499403,6.686729431,2.612451315,0.49384588
1951,Utah,28.78077698,18.83314323,8.975608826,6.038109303,2.324846268,0.591088653
1952,Utah,28.41005516,18.58445168,8.832993507,6.365852356,2.510772705,0.615332305
1953,Utah,26.9144249,17.36308289,7.707312584,5.370979309,2.009904385,0.495051235
1954,Utah,28.65697861,19.05529785,8.860830307,5.956267834,2.309880733,0.447849214
1955,Utah,27.81338692,18.71605301,8.382159233,5.623876095,2.213075399,0.657860935
1956,Utah,27.9227581,19.4158802,8.607672691,6.31477356,2.717549324,0.91619724
1957,Utah,30.59168053,20.59230614,8.386473656,5.749490261,2.265028238,0.570131958
1958,Utah,30.49861145,19.84510803,7.641597748,5.582171917,2.356589317,0.632270396
1959,Utah,32.16054916,21.59762001,9.257712364,6.72119379,2.753327608,0.587431371
1960,Utah,30.35803413,19.65246773,8.109970093,5.66606617,2.184913158,0.553071797
1961,Utah,30.65625381,19.96806526,8.15140152,5.7319417,2.304083586,0.519473135
1962,Utah,29.15092468,18.82938194,7.426068783,5.322227001,2.079232693,0.461168498
1963,Utah,29.96486282,19.3744297,7.576193333,4.985853672,1.919198036,0.408401251
1964,Utah,31.59988594,20.63318253,8.685131073,5.492955208,2.07003808,0.558575988
1965,Utah,31.59805298,20.24941063,8.889413834,5.514354706,2.411108494,0.941044033
1966,Utah,29.84910011,19.0106926,7.817948818,4.763495445,1.970169306,0.473852992
1967,Utah,30.66717339,20.55257607,8.112847328,5.018117905,2.183897734,0.630155027
1968,Utah,31.92525101,21.13453674,8.782352448,5.809969902,2.420145273,0.801258862
1969,Utah,30.96912193,20.15042305,8.422420502,5.397706509,2.161009789,0.619479537
1970,Utah,30.52134132,18.77790833,7.53593111,4.773109913,1.74493134,0.523477316
1971,Utah,30.95179558,20.2111454,7.704424858,5.143128395,1.900241137,0.594654143
1972,Utah,29.9298172,19.27327728,7.513571739,5.301591396,2.10433507,0.615342021
1973,Utah,30.28231239,19.48898697,7.563750267,5.425855637,2.10461092,0.566918135
1974,Utah,30.27052116,19.54261017,7.717178345,5.54905653,2.335370541,0.699397445
1975,Utah,30.3932972,19.55768967,7.68487072,5.454946995,2.437395096,0.835431635
1976,Utah,29.53737068,19.17073059,7.514016628,4.872038364,2.019381285,0.538988948
1977,Utah,30.48635483,19.98954964,7.973884583,5.196928024,2.246130943,0.736041725
1978,Utah,29.79147339,19.29572105,7.746204853,5.068844318,2.19167614,0.71642375
1979,Utah,29.91531944,19.18141365,7.909051418,5.291110992,2.434775829,0.918893456
1980,Utah,29.58967018,18.877388,7.789310932,5.397984505,2.434749365,0.809107482
1981,Utah,29.30420876,18.65280342,7.58842802,5.613592148,2.671602726,0.921632707
1982,Utah,29.2674427,18.58558464,8.368697166,6.002179146,2.946726799,1.113783598
1983,Utah,30.16505241,19.42206764,8.919157982,6.455492973,3.213010788,1.180186152
1984,Utah,30.49685287,20.38255119,8.90502739,6.471962929,3.275216818,1.253550649
1985,Utah,30.80456924,20.95042992,9.264063835,6.763184547,3.406321049,1.254632115
1986,Utah,32.76895905,23.38781929,11.56012249,8.825819016,4.736769676,1.887885332
1987,Utah,31.0306778,20.9539299,9.030452728,6.449604988,3.020673037,1.016993761
1988,Utah,33.28967667,22.95826912,10.95677662,8.180297852,4.149981976,1.508053899
1989,Utah,33.87863922,22.28419113,10.6326952,7.824676514,4.233091831,1.669859171
1990,Utah,35.48827362,24.15972519,11.97613239,9.219947815,5.052857399,2.094698191
1991,Utah,35.3755722,24.33209801,11.54967117,8.78259182,4.62868309,1.837751985
1992,Utah,36.80697632,26.02968407,12.37206936,9.531685829,5.064736843,2.028760195
1993,Utah,36.75841141,25.89404869,12.20374775,9.340301514,4.909012318,1.952661395
1994,Utah,37.8000145,26.78248215,13.00675392,9.99401474,5.36975956,2.194757462
1995,Utah,38.87862015,27.94089127,14.12362576,10.96479893,6.013537884,2.463712692
1996,Utah,39.69086838,28.88461113,15.35192871,11.92127132,6.748579025,2.888021231
1997,Utah,39.94754028,29.35430145,15.97245312,12.21883488,7.243317604,3.379044056
1998,Utah,39.2454834,28.81609726,15.26485062,11.42116928,6.644270897,2.707384586
1999,Utah,39.96365738,29.58094597,16.03013992,12.10336685,7.371806145,3.144375801
2000,Utah,40.3454361,30.06054688,16.66868591,12.63562584,8.020772934,3.621635914
2001,Utah,37.0266304,26.48853874,13.34743786,9.563089371,5.374986649,2.177578211
2002,Utah,37.14585495,26.79660606,13.12212467,9.964297295,5.381720543,2.170301914
2003,Utah,38.83709717,28.30261803,14.2274456,10.94557667,6.101232529,2.587596178
2004,Utah,40.00510025,29.55145836,15.78140736,12.3763504,7.168797493,3.117659092
2005,Utah,42.13381195,32.00379562,18.48635292,14.89140892,9.064202309,4.139960766
2006,Utah,44.32755661,33.29926682,19.65348816,15.91247559,9.738030434,4.477658749
2007,Utah,44.51240921,33.65215302,20.3106575,16.61427879,10.44736481,5.059634686
2008,Utah,41.88444901,30.23323822,17.06507874,13.64727592,8.280906677,3.917374849
2009,Utah,42.00054932,29.37731171,15.42235661,12.03386974,7.037323475,3.292772293
2010,Utah,42.22303009,29.52601624,15.3477087,11.65032005,6.891041279,3.119563818
2011,Utah,42.04059601,29.31434822,14.90726757,11.40072918,6.366495609,2.663389444
2012,Utah,44.66217804,33.20156097,19.19812012,15.84810925,9.691220284,4.664180756
2013,Utah,41.46339417,29.79646111,15.59652805,12.63838482,7.15969038,3.247047901
1917,Vermont,38.00863647,28.36049652,18.59001923,14.94466019,8.820818901,3.657944918
1918,Vermont,38.48256683,31.89440727,16.4833374,12.67658424,6.590890408,2.021755695
1919,Vermont,39.01496124,30.49720955,15.6059618,11.65405178,5.969230175,1.701003075
1920,Vermont,38.54527283,27.92523956,13.88884735,10.41584206,5.093134403,1.567340136
1921,Vermont,41.20005798,29.61451149,13.66406918,9.906632423,4.509512424,1.213804603
1922,Vermont,41.17896652,30.12384033,14.6858387,10.98535442,5.536499023,1.962307453
1923,Vermont,37.9174881,26.73557281,13.54368591,10.18542385,5.315062523,2.204333067
1924,Vermont,39.36171341,28.24753952,13.52366161,9.998882294,4.8224473,1.582559586
1925,Vermont,41.73910904,32.50757599,17.00586319,12.70749187,6.208459854,1.967973948
1926,Vermont,42.67553329,32.64430618,17.02844429,12.50434685,6.010141373,1.83959496
1927,Vermont,41.9928627,33.39709091,17.52449989,12.94320774,6.102968216,1.895298362
1928,Vermont,42.89736938,33.74142456,17.9172802,13.37139606,6.435233116,2.044210434
1929,Vermont,37.96710968,29.42211723,15.7110796,11.73178196,5.616306305,1.863422036
1930,Vermont,38.04167175,27.76732063,13.7628212,10.02829838,4.649699688,1.421168089
1931,Vermont,40.26833725,28.35536194,12.75342274,9.003881454,3.954168797,1.249219418
1932,Vermont,43.69309998,29.92373657,12.88512421,9.273991585,4.305841923,1.232100487
1933,Vermont,40.72928238,28.89804649,12.16721535,8.583512306,3.806210279,0.994064808
1934,Vermont,39.71295929,28.72240448,12.50552654,8.821658134,3.818018198,0.885315716
1935,Vermont,38.80479431,27.8431282,12.39633846,8.651303291,3.632357121,0.837852418
1936,Vermont,39.18251038,29.15384865,14.25327873,10.3481245,4.529941559,1.264221787
1937,Vermont,39.38517761,28.92964554,13.91777325,10.15373993,4.409247875,1.153517723
1938,Vermont,38.12636948,27.171175,12.05784798,8.459925652,3.506833553,0.995145202
1939,Vermont,40.09041977,28.69431877,12.71486855,9.120814323,4.086679459,1.202739239
1940,Vermont,41.87086487,28.53339577,13.36373806,9.745267868,4.525896072,1.341436028
1941,Vermont,36.58151627,25.24537849,11.88089275,8.661310196,3.975857258,1.172133088
1942,Vermont,32.32557678,22.51661873,10.59993362,7.811681271,3.809384823,1.338771462
1943,Vermont,30.77986336,21.51433945,10.19182587,7.490197659,3.579184055,1.116618514
1944,Vermont,30.64761353,20.84248543,9.357344627,6.874792576,3.156441689,0.986120403
1945,Vermont,33.29491043,23.16374969,10.3979063,7.719134808,3.498820066,1.003110409
1946,Vermont,31.84128952,22.75146103,10.88013268,7.763115406,3.464424849,1.047904253
1947,Vermont,31.54468727,21.69688416,9.923406601,7.032125473,3.201520205,1.020325065
1948,Vermont,33.31577682,22.33599663,9.722654343,6.802052021,2.912431479,0.810823262
1949,Vermont,31.99407578,21.22873306,9.550587654,7.04727602,3.216126204,1.172134519
1950,Vermont,34.40405655,23.15617943,11.01288414,8.067133904,3.959929705,1.225304484
1951,Vermont,31.71283722,19.96324158,9.40878582,6.827285767,3.100363255,1.060471535
1952,Vermont,30.60304832,19.31125641,9.22092247,6.502869129,3.033690214,1.094211221
1953,Vermont,30.13269043,19.41213989,8.79681778,6.453748703,2.830711842,1.164939761
1954,Vermont,29.97760201,19.37717056,9.047359467,6.526026726,2.858246326,1.034077287
1955,Vermont,30.35027313,20.21077919,10.23097706,7.65680027,3.624587536,1.051615834
1956,Vermont,30.51429749,20.63055801,9.587985992,7.239905834,2.757750034,1.078891516
1957,Vermont,31.25128174,20.96742439,9.018956184,6.481564999,2.524698257,0.777767837
1958,Vermont,31.87150764,21.973629,9.720788956,6.985851288,2.634585619,0.829448044
1959,Vermont,30.32688904,20.29969406,7.581145763,5.35807085,2.124699593,0.783546925
1960,Vermont,30.51348114,20.68102264,7.774820805,5.466265678,1.902029872,0.676006794
1961,Vermont,30.40908241,19.98240089,8.345038414,6.158577442,2.734435558,0.977502406
1962,Vermont,31.52499008,21.20516586,8.753988266,6.61814785,2.852165222,0.957224131
1963,Vermont,32.87212753,22.42604065,9.275418282,6.80724144,3.497875452,1.469904065
1964,Vermont,34.73170471,23.01345444,10.63132572,6.653084755,3.070475578,1.244312525
1965,Vermont,33.62480927,22.29097748,10.65808487,6.863817215,3.429843426,1.687599778
1966,Vermont,31.93319511,20.49594688,9.450974464,6.252819061,3.222768545,1.694930196
1967,Vermont,31.98181725,21.66319084,9.526120186,6.152678013,3.000937223,1.558273792
1968,Vermont,32.24269104,22.61453247,9.722661972,6.440098286,2.780498981,1.323743701
1969,Vermont,31.50292969,21.4628067,9.118575096,6.081654072,2.774753332,1.202676773
1970,Vermont,32.2673378,20.39583015,7.616992474,4.792861462,1.905439854,0.736425638
1971,Vermont,32.69025803,20.82335091,8.58149147,5.965611458,2.41676712,1.036596656
1972,Vermont,30.5661602,19.93449783,7.792448997,5.477899075,2.529641867,1.02840662
1973,Vermont,31.49373627,20.56554985,7.722968578,5.635895729,2.120515347,0.672766149
1974,Vermont,32.38354492,21.06263161,7.664444447,5.452506065,2.073904276,0.591201305
1975,Vermont,33.40870285,21.51021767,7.430820942,5.06675005,1.92842865,0.53444767
1976,Vermont,31.89078522,20.21190071,7.315241814,4.861899376,1.901032805,0.488790929
1977,Vermont,32.78998566,21.81651688,8.084132195,4.775849342,1.838497162,0.389139146
1978,Vermont,32.36493301,21.63277435,7.860031605,4.593912601,1.754099488,0.388013393
1979,Vermont,32.40179443,21.24853325,8.090291977,4.802300453,1.963676453,0.566948652
1980,Vermont,34.45861053,21.14133835,7.966231346,4.959983349,2.040750265,0.556126714
1981,Vermont,34.12393188,20.40220451,7.534443855,4.914568901,2.037697077,0.577147424
1982,Vermont,31.15697098,18.87789536,8.859829903,6.27950573,2.999136209,1.089797854
1983,Vermont,31.37508011,19.49984932,9.525405884,6.887524605,3.420243502,1.252219677
1984,Vermont,33.63093567,21.69560242,9.862640381,7.198496342,3.679054737,1.428158164
1985,Vermont,34.28601074,23.31180954,10.57898617,7.784079075,3.992706776,1.509515762
1986,Vermont,38.39336014,27.9011898,14.30821037,11.09850216,6.179901123,2.596278429
1987,Vermont,36.0266304,24.64314651,10.95701218,7.931443691,3.832434893,1.349204779
1988,Vermont,39.24769592,27.66683578,13.89306545,10.6023016,5.659423351,2.211838961
1989,Vermont,37.08150482,24.8174305,11.45037174,8.504882813,4.376962662,1.637385249
1990,Vermont,36.09885788,23.97109795,10.44162655,7.597393036,3.841599941,1.377669096
1991,Vermont,36.17438126,23.98503685,9.904223442,7.013003826,3.363529205,1.119627237
1992,Vermont,36.4977684,24.78513336,10.19855213,7.509145737,3.660680532,1.267967701
1993,Vermont,37.00011826,25.26508904,10.27739716,7.636702061,3.667685747,1.272039771
1994,Vermont,36.77897644,25.18018723,10.34738636,7.745512962,3.681344986,1.262532234
1995,Vermont,37.45729065,25.76279259,10.74817276,8.074781418,3.76112771,1.219784021
1996,Vermont,38.91535568,27.24048996,12.28278923,9.275596619,4.590815544,1.621099234
1997,Vermont,40.96044922,29.35132599,14.81055164,10.37937546,5.490353584,2.234662056
1998,Vermont,41.90686798,30.3746624,15.35669136,10.98650074,5.930085659,2.171812773
1999,Vermont,41.55397797,30.03718185,14.76054287,10.43850422,5.666371346,2.04724741
2000,Vermont,42.73780823,31.31676102,16.00169563,11.65500259,6.854133606,2.703285933
2001,Vermont,40.02416992,28.36216736,13.52720547,9.305261612,4.852116108,1.756418824
2002,Vermont,40.39300156,28.95141792,13.29695606,9.842396736,5.009753704,1.855934381
2003,Vermont,38.75584412,27.53477287,12.53275013,9.179206848,4.564617157,1.644184709
2004,Vermont,39.61869812,28.61138153,14.20137596,10.73664856,5.711943626,2.199475288
2005,Vermont,42.28977966,31.04524803,16.30885506,12.58015728,6.924311638,2.73853302
2006,Vermont,45.03100586,32.98553467,18.29668045,14.43012047,8.308685303,3.501391172
2007,Vermont,45.80314255,33.12084198,18.59405136,14.7086935,8.556536674,3.707247496
2008,Vermont,43.21089554,30.08388138,15.92411041,12.37137699,7.018624306,3.015758038
2009,Vermont,41.59455872,28.23174477,13.68209076,10.26308727,5.4765625,2.247817039
2010,Vermont,41.38899231,28.01208878,13.05603409,9.369673729,5.135169983,2.170672894
2011,Vermont,42.61751556,29.34622574,14.43497181,10.87896919,6.469318867,3.026610851
2012,Vermont,42.3780098,29.6959343,14.92702961,11.89043808,6.630450249,2.795268297
2013,Vermont,41.30257797,28.4901619,13.41801929,10.32988548,5.520171165,2.236729383
1917,Virginia,33.67722702,24.40689087,15.33055973,11.71524811,5.975121498,1.923662543
1918,Virginia,35.4883461,29.15249443,14.00015068,10.28608704,4.803985596,1.387979627
1919,Virginia,35.08021545,26.30259705,12.67939854,9.269365311,4.163167,1.142838478
1920,Virginia,36.86088562,25.85040474,12.36897182,8.992463112,3.856442213,0.922267079
1921,Virginia,40.54675293,30.20132637,12.98071194,9.159885406,3.951812506,0.946346641
1922,Virginia,40.85096359,31.67945862,14.51187992,10.54397392,4.834409237,1.343242764
1923,Virginia,40.41146088,29.90083504,12.86639595,9.335155487,4.104460716,1.07248497
1924,Virginia,41.47583389,32.57671356,14.69421959,10.78954411,4.981164455,1.481976271
1925,Virginia,39.99209595,32.11091232,17.08916855,12.77636051,6.186937332,1.874251962
1926,Virginia,40.38928986,31.26519394,17.24921799,12.99057102,6.445893764,2.105009317
1927,Virginia,39.57616806,31.58452797,17.99812698,13.60258007,6.716918945,2.203896761
1928,Virginia,40.9789238,33.1012764,19.14157867,14.62218285,7.5658288,2.770709991
1929,Virginia,33.44652176,25.11911774,13.95962238,10.49221039,5.18516016,1.770598531
1930,Virginia,35.83890152,26.36136627,13.52817249,9.842589378,4.547438622,1.454397321
1931,Virginia,35.89659882,24.66235352,12.47986698,8.801513672,3.977352858,1.200488091
1932,Virginia,39.26729584,28.88540649,12.97523785,9.184253693,4.277684689,1.329557538
1933,Virginia,36.83121109,27.24689102,12.75569534,9.214865685,4.440450668,1.374932885
1934,Virginia,37.76682281,28.55776024,13.50188923,9.867370605,4.727414131,1.430207729
1935,Virginia,38.34046936,29.08041954,13.98381805,10.20448971,5.045921803,1.640304685
1936,Virginia,40.38694,31.76985359,16.40272331,12.45016479,6.435048103,2.340292692
1937,Virginia,39.1304245,30.07915115,14.9450264,11.2794075,5.717132092,2.147624493
1938,Virginia,39.22066879,29.6236515,13.90663528,10.18447876,4.893764019,1.739432335
1939,Virginia,41.23577499,30.65377808,14.32410049,10.52593899,5.16913271,2.005368233
1940,Virginia,44.3356781,31.08644295,14.80642986,11.03239727,5.593846321,2.430956841
1941,Virginia,37.39525604,26.20081139,13.1089859,9.780535698,4.825200558,1.92674768
1942,Virginia,27.53213501,19.06554794,9.301603317,6.901727676,3.318305731,1.16513288
1943,Virginia,27.49065399,18.89109039,9.277747154,6.863129616,3.251106739,1.087813377
1944,Virginia,25.30339813,17.22443199,8.141366959,5.972757339,2.707472563,0.928166687
1945,Virginia,25.69046402,18.17938232,8.689213753,6.391929626,2.840384007,0.909148812
1946,Virginia,29.29513741,21.1877594,10.25597,7.4360075,3.356770992,1.211022019
1947,Virginia,31.58640671,22.41805077,10.58075237,7.61352396,3.392490149,1.096365094
1948,Virginia,31.48058319,21.29484749,10.09984112,7.428868294,3.359315634,1.058023214
1949,Virginia,31.55957985,21.12334251,9.726465225,7.043697357,3.08521533,0.988270462
1950,Virginia,32.53057098,21.2832222,10.50624275,7.676730156,3.572356462,1.035613775
1951,Virginia,29.38607597,19.29166222,9.661646843,6.922681332,3.116750479,1.087716937
1952,Virginia,28.68456078,18.76289749,8.819271088,6.309664726,2.754819632,0.905459166
1953,Virginia,27.60953903,18.07022667,8.053435326,5.724789143,2.465987682,0.8634969
1954,Virginia,29.01082611,19.4774189,9.040710449,6.345265388,2.779577971,0.940936208
1955,Virginia,29.24110222,19.97496223,8.955643654,6.352562904,3.083694458,1.074331522
1956,Virginia,28.96270943,20.39547539,9.083263397,6.827541828,3.095114708,1.045579314
1957,Virginia,30.74953079,20.42686653,8.324632645,6.130002499,2.772127628,0.899397671
1958,Virginia,31.8420639,21.04950714,8.238233566,6.042443275,2.728541613,0.876882613
1959,Virginia,31.86387634,21.01418495,8.530983925,6.364358425,2.782936573,0.817782879
1960,Virginia,32.76873398,21.42844963,8.739485741,6.211788177,2.684673071,0.816808522
1961,Virginia,33.01249695,21.79914665,8.809007645,6.307189941,2.779134274,0.891264915
1962,Virginia,32.54006577,21.42730331,8.575645447,6.027421951,2.649624348,0.874054193
1963,Virginia,33.13084412,21.87810135,8.853470802,6.293757439,2.933976412,1.176837802
1964,Virginia,33.41552353,22.18919563,9.114618301,6.075534344,2.888262987,1.262724519
1965,Virginia,34.00106812,22.76102638,9.442171097,6.317420483,3.019756556,1.437015891
1966,Virginia,33.36001205,22.09422302,8.942214012,6.024621964,2.935894728,1.377052665
1967,Virginia,33.20330811,22.02027893,8.816710472,5.896338463,2.849054098,1.414218426
1968,Virginia,33.39228821,22.29631615,9.22140789,6.12608242,2.65921402,1.082475305
1969,Virginia,32.51763153,21.59695435,8.477103233,5.682701111,2.509097815,1.054638624
1970,Virginia,32.99521255,21.11809731,7.78653717,5.212242603,2.006239414,0.724627197
1971,Virginia,33.60787201,21.68763733,8.168533325,5.728535175,2.267189264,0.785914481
1972,Virginia,34.3530426,22.42065048,8.301330566,5.838886738,2.540705681,0.74719739
1973,Virginia,33.61465454,21.82040024,8.059796333,5.500822067,2.312936783,0.70446676
1974,Virginia,33.10597229,21.47423553,8.112165451,5.512274265,2.358166933,0.719348967
1975,Virginia,32.74919128,21.09305191,7.974129677,5.311923981,2.28494525,0.751562297
1976,Virginia,32.61981583,20.07800102,7.629182339,5.036288738,2.127036333,0.64056623
1977,Virginia,32.02681732,19.99101639,7.606882095,4.975450993,2.06519866,0.634704173
1978,Virginia,32.43494034,20.39525604,7.507829189,4.914008617,1.985927582,0.594287217
1979,Virginia,32.04989243,21.07051086,8.028717995,5.381023407,2.40131402,0.84968859
1980,Virginia,31.86358833,21.20914459,7.967195988,5.642029762,2.544203281,0.942662418
1981,Virginia,32.81250763,21.73193932,7.909223557,5.903711319,2.827536345,0.888716102
1982,Virginia,33.60012054,22.01416016,8.534853935,5.969208241,2.764190435,0.960989892
1983,Virginia,33.6756897,21.41954041,8.87311554,6.305704594,3.007886648,1.039672971
1984,Virginia,33.4107399,21.8718338,9.43680191,6.831469536,3.425660849,1.294079185
1985,Virginia,34.88386917,22.92986107,10.28728867,7.557183266,3.861759186,1.4521662
1986,Virginia,37.932724,26.25922394,13.19825935,10.14931679,5.538933754,2.261044979
1987,Virginia,33.90335464,22.88944054,10.24738312,7.439730167,3.619607449,1.286857486
1988,Virginia,36.15354156,25.35924149,12.58808517,9.558766365,5.043810844,1.938943028
1989,Virginia,35.65396118,24.19186211,11.24216461,8.421923637,4.260667324,1.581606865
1990,Virginia,35.25965881,23.66926384,10.62541199,7.920657635,3.869532585,1.371592999
1991,Virginia,35.30347824,23.41846466,9.964096069,7.267530441,3.417691946,1.152816296
1992,Virginia,36.81725311,24.79152489,10.96864033,8.142932892,4.001988411,1.43370831
1993,Virginia,36.90082932,24.77463913,10.71041965,7.820036888,3.757002831,1.314247608
1994,Virginia,37.40810013,25.16427231,10.85747337,7.910329819,3.822780609,1.342631698
1995,Virginia,38.82070541,26.36948013,11.72692966,8.604844093,4.197290897,1.454129219
1996,Virginia,39.94087601,27.67495155,13.42728901,10.11159229,5.330424786,2.060031652
1997,Virginia,39.09852982,27.69172478,13.65521049,10.15868473,5.555907726,2.354616404
1998,Virginia,42.2001915,30.31399918,15.62680531,12.10850239,7.116776466,3.076456547
1999,Virginia,43.35565186,31.583004,16.69530869,13.18444633,7.98681736,3.541122675
2000,Virginia,43.22906876,31.82081223,16.51171684,12.99726772,7.776441574,3.384674311
2001,Virginia,40.42798233,28.94111252,13.8502655,10.55872917,5.862153053,2.370944738
2002,Virginia,39.71115875,27.62771225,13.51486111,10.01287937,5.107403278,1.897889137
2003,Virginia,39.8913269,28.28261375,14.0449543,10.497962,5.472644329,2.108931303
2004,Virginia,40.92415619,30.36729813,15.65229797,11.90966034,6.430967331,2.529625416
2005,Virginia,41.74227524,32.19615173,17.12413216,13.25096512,7.347404003,2.936618805
2006,Virginia,42.78426361,33.12412643,17.63234138,13.6802702,7.583004475,3.026362419
2007,Virginia,42.15918732,32.75531769,17.18343544,13.32038403,7.393044949,2.994789362
2008,Virginia,41.49639511,31.53904915,15.52438259,11.7593174,6.29051733,2.484883547
2009,Virginia,40.07826996,29.92198181,13.54646587,9.918987274,5.004421711,1.895741463
2010,Virginia,42.06262589,31.97602654,15.75597858,12.31453514,7.390839577,3.580141544
2011,Virginia,41.99763489,31.75745964,15.15090656,11.61287403,6.56553793,2.82592392
2012,Virginia,43.34724426,33.28934097,16.98177719,13.37576294,7.921530724,3.579670429
2013,Virginia,42.1933136,31.46182442,14.45789242,10.96111584,5.828620434,2.320896626
1917,Washington,35.62149048,26.18156624,12.91682243,9.645460129,4.790503502,1.615210295
1918,Washington,31.92766762,21.03141212,9.640171051,6.944885731,3.167726755,1.037049413
1919,Washington,32.77417374,23.14204216,10.70271778,7.640501976,3.499247074,1.134411216
1920,Washington,29.51043129,20.16780281,8.637206078,6.076756477,2.630934238,0.803787947
1921,Washington,39.41516113,26.26307678,10.14112663,7.047987938,3.091666698,0.916961789
1922,Washington,36.98591995,24.23667336,9.763928413,6.845928192,3.067405224,0.857958376
1923,Washington,34.56099701,22.52201462,9.026079178,6.45715332,2.900430679,0.738112688
1924,Washington,35.42667389,22.85106659,9.125822067,6.36293602,2.780291557,0.736951113
1925,Washington,41.3691864,28.20034409,11.94268894,8.373790741,3.750725031,1.085104823
1926,Washington,45.17874908,30.66932487,13.06593323,9.156219482,4.132348537,1.274075627
1927,Washington,44.33227921,31.28863716,13.17250538,9.264102936,4.224048615,1.335703611
1928,Washington,45.89989471,32.64213181,15.27258873,11.09935856,5.457971573,1.850628376
1929,Washington,41.08255386,29.83982849,14.54036427,11.01051903,6.281338692,3.095397472
1930,Washington,41.4510498,27.8956852,11.87296486,8.356134415,4.005101681,1.557019353
1931,Washington,43.78974915,29.52387619,11.18797112,7.504684925,3.174098253,1.033748269
1932,Washington,42.35733795,28.44512749,10.40291786,6.86319828,2.855837822,0.855816662
1933,Washington,43.37516403,30.22928429,11.03306293,7.408495426,3.093833447,0.90380621
1934,Washington,42.03359604,29.82349586,11.88643932,8.03093338,3.426494598,0.893320739
1935,Washington,44.41562653,30.68706894,12.47188568,8.468102455,3.683553696,0.997450829
1936,Washington,44.75091171,31.42663383,13.99205494,9.962993622,4.536324978,1.249819756
1937,Washington,43.34686661,30.10698509,13.16761398,9.339226723,4.198948383,1.204326749
1938,Washington,40.25572205,27.2043438,10.71295929,7.272698402,3.141738653,0.901679814
1939,Washington,39.99385834,27.16027451,10.94312191,7.486424446,3.306299448,0.914657414
1940,Washington,41.91170502,28.04994583,12.1284914,8.554270744,3.772619486,1.08119607
1941,Washington,36.83695984,25.0600071,11.91564655,8.710197449,4.037036419,1.255838394
1942,Washington,29.68623734,20.65288353,10.24247169,7.484982491,3.413730145,1.018081188
1943,Washington,26.58694267,19.08125877,9.40194416,6.846390724,3.045336485,0.7803213
1944,Washington,24.64349174,16.86515999,7.951946735,5.697015285,2.424027205,0.641344368
1945,Washington,25.18210602,17.29381561,8.190783501,5.831597805,2.423494816,0.600947022
1946,Washington,27.88577461,19.71662521,9.219002724,6.548099518,2.807638884,0.78359884
1947,Washington,28.41287231,19.85896492,9.053286552,6.398077965,2.764550209,0.866884351
1948,Washington,31.90258408,21.07840157,10.37097263,7.47541666,3.211898565,0.867655337
1949,Washington,31.04708481,19.48767471,8.980438232,6.425570488,2.693516016,0.693157911
1950,Washington,31.86808205,21.13346291,10.63476086,7.544027805,3.308320999,0.786577702
1951,Washington,30.49971581,20.97602081,10.28821468,7.271850586,3.121796131,0.977683604
1952,Washington,29.10317802,19.74326324,9.133547783,6.217930317,2.576253891,0.714545071
1953,Washington,27.63106155,18.85699081,8.31818676,5.675456047,2.252058506,0.64391619
1954,Washington,28.35424614,19.57992935,8.415088654,5.728580952,2.528022289,0.907572269
1955,Washington,28.58312798,20.17491531,9.140169144,6.553387165,2.9229877,0.873618186
1956,Washington,28.50020409,20.40683937,8.574682236,6.287559509,2.821133614,0.839115024
1957,Washington,30.98327637,20.49667168,8.480368614,5.903892517,2.308819771,0.563040137
1958,Washington,32.59537888,21.38347054,8.958533287,6.229800701,2.549633026,0.600481331
1959,Washington,32.05618668,21.01346016,8.898760796,6.330248833,2.694915295,0.767382562
1960,Washington,31.42373657,20.05077362,8.11041069,5.562210083,2.380631685,0.696666241
1961,Washington,32.72199631,21.45198441,8.602714539,5.879815578,2.491887093,0.664055467
1962,Washington,31.56887627,20.46614838,8.06008625,5.479424477,2.274125576,0.585385203
1963,Washington,32.11381149,20.88683701,8.292180061,5.608991623,2.378209591,0.69286114
1964,Washington,33.24119949,21.72469902,9.2666502,5.981514454,2.557404757,0.902051032
1965,Washington,33.154953,21.64922523,9.151768684,5.875494003,2.551135778,0.787507772
1966,Washington,31.87337303,20.84534073,8.372535706,5.472614288,2.350089312,0.757994056
1967,Washington,32.67791367,21.35869598,8.576489449,5.732366085,2.460622072,0.869950593
1968,Washington,33.12395096,21.75483513,9.108647346,6.087066174,2.720802307,0.987643361
1969,Washington,31.70204544,21.04085922,8.35132885,5.587195396,2.522168636,1.011416078
1970,Washington,31.10835075,19.85549164,7.665539742,4.97963047,1.936026096,0.668927133
1971,Washington,32.61734772,21.10162926,8.126584053,5.539610386,2.202171803,0.771685183
1972,Washington,33.33760452,21.87163544,8.330020905,5.962884903,2.472366095,0.881102622
1973,Washington,33.45094299,21.82392502,8.320949554,5.846794605,2.471055746,0.772164404
1974,Washington,33.46743393,21.76649284,8.350785255,5.70515871,2.35922575,0.660714686
1975,Washington,33.6324234,21.66825294,8.185685158,5.349936008,2.138543844,0.579280019
1976,Washington,33.09159088,20.92059517,7.962559223,5.175714493,2.065144539,0.537952363
1977,Washington,32.77159882,20.92122078,8.107505798,5.394073963,2.215989113,0.597920477
1978,Washington,32.67033768,20.90656471,8.025107384,5.355118275,2.209394217,0.626667082
